customer_id,age,gender,city,annual_income,spending_score,membership_years,total_orders,avg_order_value,last_purchase_days,preferred_category,churn
2483,20,Male,Bangalore,88104,39,1,1,3163,351,Home,0
2484,52,Male,Chennai,148303,61,8,6,3048,220,Sports,0
2485,58,Male,Delhi,127634,63,7,11,3242,228,Fashion,0
2486,23,Male,Delhi,134897,96,4,34,3234,358,Fashion,1
2487,42,Male,Bangalore,78408,18,9,39,1932,211,Fashion,0
2488,30,Female,Bangalore,57679,17,4,20,3281,298,Sports,0
2489,51,Male,Hyderabad,136908,98,1,21,1470,1,Fashion,0
2490,25,Male,Chennai,134921,39,1,21,1729,23,Home,0
2491,38,Male,Hyderabad,119096,71,1,18,1281,284,Beauty,0
2492,51,Male,Delhi,99731,54,1,21,3731,188,Home,1
2493,21,Male,Bangalore,132205,99,4,19,1351,18,Beauty,0
2494,42,Female,Delhi,85131,94,1,4,1922,49,Beauty,1
2495,32,Male,Delhi,84280,76,2,13,916,47,Fashion,0
2496,21,Male,Mumbai,35762,35,4,18,4399,115,Fashion,0
2497,62,Male,Mumbai,137798,11,7,29,2390,39,Sports,0
2498,29,Female,Delhi,136854,61,2,25,404,217,Electronics,0
2499,49,Female,Bangalore,126830,44,8,13,4029,210,Home,0
2500,49,Female,Delhi,78703,68,7,27,3309,262,Sports,1
