customer_id,age,annual_income,credit_score,loan_amount,loan_term_years,debt_to_income_ratio,late_payments,employment_type,education,loan_purpose,default
2083,46,127049,313,364500,5,0.56,9,Unemployed,Graduate,Car,0
2084,45,49092,556,380855,15,0.23,7,Salaried,High School,Education,1
2085,50,168725,508,288390,1,0.31,2,Unemployed,PhD,Home,0
2086,31,191541,580,156633,10,0.19,7,Salaried,PhD,Home,0
2087,27,106483,742,414470,10,0.37,5,Unemployed,Postgraduate,Education,1
2088,51,141585,688,39512,15,0.24,3,Unemployed,Graduate,Car,0
2089,64,79754,782,498776,10,0.55,6,Business,High School,Business,0
2090,30,181050,446,487748,5,0.8,4,Salaried,Graduate,Car,1
2091,59,107592,578,230226,3,0.11,4,Unemployed,High School,Personal,0
2092,33,114543,820,213467,1,0.48,8,Self-Employed,Graduate,Business,0
2093,51,63169,733,325009,20,0.5,2,Unemployed,Graduate,Personal,1
2094,27,199359,443,421796,15,0.74,9,Business,PhD,Education,1
2095,62,74745,588,469175,10,0.45,3,Business,Postgraduate,Personal,0
2096,62,130168,685,370537,3,0.48,4,Business,PhD,Education,0
2097,56,133985,313,77144,20,0.43,0,Salaried,Postgraduate,Personal,0
2098,40,25543,556,178557,5,0.29,6,Salaried,Graduate,Business,0
2099,24,41067,645,448837,10,0.14,7,Salaried,High School,Personal,0
2100,27,71033,644,122363,10,0.39,5,Self-Employed,PhD,Car,1
2101,21,65256,699,317809,1,0.14,8,Salaried,High School,Education,0
2102,64,173263,506,206484,5,0.49,2,Business,PhD,Home,0
2103,62,106803,471,186675,5,0.32,1,Salaried,PhD,Personal,0
2104,33,138843,763,157110,15,0.47,4,Salaried,PhD,Education,1
2105,42,48992,569,98542,20,0.19,8,Unemployed,High School,Home,0
2106,41,68803,520,368455,1,0.75,0,Salaried,PhD,Education,1
2107,42,129975,451,494562,15,0.73,0,Unemployed,PhD,Education,1
2108,48,164282,482,281469,1,0.23,9,Salaried,PhD,Home,1
2109,29,46270,698,171964,5,0.34,2,Unemployed,High School,Home,1
2110,46,156269,371,399969,1,0.53,9,Business,PhD,Business,1
2111,29,27452,717,493283,1,0.17,2,Salaried,High School,Personal,1
2112,35,61486,582,154068,1,0.35,4,Business,Postgraduate,Personal,0
2113,30,34859,373,335955,3,0.28,3,Salaried,PhD,Education,0
2114,44,178308,654,210355,3,0.74,5,Self-Employed,Graduate,Car,0
2115,62,182971,796,443427,20,0.7,7,Self-Employed,Postgraduate,Car,0
2116,28,52083,627,121737,20,0.51,7,Business,High School,Education,0
2117,44,87708,834,461036,5,0.46,3,Business,Graduate,Business,0
2118,36,131462,746,267968,1,0.75,0,Self-Employed,High School,Home,1
2119,46,167735,672,412096,5,0.75,6,Self-Employed,High School,Education,0
2120,47,113076,661,245417,3,0.78,5,Unemployed,PhD,Personal,0
2121,57,39053,392,122718,1,0.19,4,Salaried,Graduate,Car,0
2122,24,162157,620,333761,15,0.21,3,Self-Employed,High School,Car,0
2123,44,181636,623,278661,3,0.57,5,Business,Postgraduate,Car,0
2124,39,109745,683,157755,3,0.48,7,Business,PhD,Business,1
2125,56,89517,645,415092,3,0.11,5,Self-Employed,Postgraduate,Personal,0
2126,59,172225,402,370212,1,0.14,2,Business,Postgraduate,Business,0
2127,30,156319,514,454570,20,0.72,8,Salaried,PhD,Home,0
2128,45,161625,491,472018,10,0.71,2,Unemployed,High School,Education,0
2129,38,171883,493,212791,15,0.35,3,Salaried,Postgraduate,Education,1
2130,39,157207,679,254120,15,0.72,4,Unemployed,High School,Car,0
2131,56,156645,702,259322,5,0.52,1,Unemployed,High School,Car,1
2132,30,99267,310,484818,1,0.66,9,Self-Employed,PhD,Home,0
2133,53,158261,486,382160,20,0.4,9,Business,Postgraduate,Business,0
2134,25,100077,314,214485,3,0.18,1,Unemployed,Postgraduate,Personal,1
2135,55,194718,596,277126,10,0.4,5,Self-Employed,PhD,Home,1
2136,64,96623,710,472720,1,0.42,1,Business,High School,Education,0
2137,54,151004,351,424814,1,0.49,9,Business,High School,Education,0
2138,53,73687,327,150711,20,0.17,0,Unemployed,PhD,Business,0
2139,41,88312,316,75210,10,0.79,7,Business,High School,Home,0
2140,37,127615,650,74852,3,0.27,9,Salaried,High School,Personal,0
2141,42,150976,727,380762,1,0.24,9,Business,Postgraduate,Home,0
2142,57,47564,528,260139,15,0.47,0,Salaried,High School,Home,0
2143,35,48835,509,14695,15,0.48,9,Business,High School,Business,0
2144,55,27697,730,53582,10,0.41,5,Unemployed,High School,Personal,0
2145,48,100165,593,298238,3,0.64,0,Unemployed,High School,Education,1
2146,27,168118,403,196707,10,0.46,7,Self-Employed,PhD,Car,0
2147,52,77823,503,289331,1,0.53,4,Salaried,PhD,Personal,0
2148,31,29615,352,385157,15,0.61,2,Salaried,PhD,Education,0
2149,30,156132,674,133721,5,0.12,4,Unemployed,High School,Business,0
2150,29,150499,353,111683,10,0.5,0,Unemployed,PhD,Personal,0
2151,34,96436,575,268358,5,0.72,0,Unemployed,Graduate,Personal,0
2152,33,140562,634,291084,5,0.11,3,Salaried,Graduate,Education,0
2153,45,91117,330,49406,20,0.38,8,Self-Employed,Graduate,Education,0
2154,22,54782,434,489437,15,0.75,8,Salaried,Postgraduate,Home,0
2155,55,98533,357,441697,10,0.35,0,Unemployed,High School,Home,0
2156,27,92684,404,152049,5,0.42,2,Self-Employed,Postgraduate,Personal,0
2157,41,99558,565,443055,1,0.79,3,Business,PhD,Car,0
2158,38,101422,821,456090,20,0.24,1,Business,High School,Business,0
2159,23,176328,795,325558,3,0.15,6,Unemployed,Graduate,Education,0
2160,62,181077,552,368584,20,0.7,2,Self-Employed,High School,Home,0
2161,59,26638,594,423754,3,0.71,0,Unemployed,Postgraduate,Business,0
2162,61,57419,457,240994,15,0.43,0,Salaried,PhD,Personal,0
2163,31,53377,848,370713,10,0.46,2,Salaried,PhD,Education,0
2164,59,126244,366,192313,10,0.69,5,Self-Employed,Postgraduate,Education,0
2165,44,194188,598,209573,3,0.62,3,Unemployed,High School,Home,0
2166,39,187706,762,211205,1,0.29,0,Unemployed,Postgraduate,Car,1
2167,24,43382,400,65481,3,0.11,6,Business,PhD,Education,0
2168,46,173466,355,243084,3,0.44,1,Self-Employed,Graduate,Car,0
2169,58,87789,631,294884,10,0.7,4,Unemployed,PhD,Business,1
2170,62,130634,692,330472,5,0.73,7,Salaried,PhD,Education,0
2171,52,151936,680,470321,1,0.77,6,Unemployed,High School,Education,0
2172,59,119572,391,448859,10,0.72,7,Unemployed,Graduate,Car,0
2173,56,191294,746,279025,20,0.51,9,Salaried,PhD,Home,0
2174,60,164738,408,304140,3,0.41,5,Salaried,Graduate,Personal,0
2175,57,143664,616,168249,5,0.64,6,Unemployed,Postgraduate,Business,0
2176,53,172027,467,127196,1,0.62,8,Salaried,High School,Education,0
2177,56,130674,734,42177,15,0.48,5,Business,Graduate,Home,0
2178,23,123533,741,71126,1,0.16,8,Business,Graduate,Education,0
2179,29,101845,517,323675,1,0.75,1,Business,High School,Business,0
2180,28,89590,521,31119,3,0.42,1,Salaried,Postgraduate,Personal,1
2181,53,147775,827,122744,3,0.35,1,Salaried,Graduate,Education,0
2182,26,86471,577,121894,15,0.54,5,Salaried,High School,Car,1
2183,61,63298,765,163987,15,0.57,1,Self-Employed,PhD,Home,0
2184,59,68924,329,400924,15,0.25,2,Salaried,High School,Personal,0
2185,24,167781,658,436965,10,0.69,7,Business,PhD,Education,0
2186,33,29726,587,49989,10,0.3,7,Business,Graduate,Personal,1
2187,22,60542,385,289250,3,0.23,3,Business,Graduate,Car,0
2188,25,171317,533,284275,3,0.38,8,Self-Employed,Graduate,Education,0
2189,64,54753,612,313697,15,0.61,7,Unemployed,Postgraduate,Personal,0
2190,47,99788,664,456360,10,0.78,0,Business,Postgraduate,Education,0
2191,52,41316,568,11553,5,0.67,7,Self-Employed,PhD,Education,0
2192,41,104698,430,22881,10,0.76,0,Unemployed,High School,Personal,0
2193,28,35960,650,6379,3,0.2,3,Self-Employed,PhD,Education,1
2194,58,50791,479,357935,10,0.15,9,Self-Employed,High School,Car,1
2195,28,45216,779,372808,3,0.49,5,Unemployed,Graduate,Personal,1
2196,23,183539,462,74306,15,0.3,6,Salaried,High School,Personal,0
2197,64,84427,395,417942,15,0.68,9,Salaried,Postgraduate,Car,0
2198,23,132470,809,248825,15,0.57,3,Business,High School,Car,0
2199,42,93290,664,407304,5,0.78,7,Unemployed,High School,Car,1
2200,26,67014,652,432530,5,0.28,7,Business,Graduate,Education,0
2201,22,155150,735,453257,3,0.44,8,Self-Employed,Graduate,Education,0
2202,43,70519,382,109512,1,0.45,5,Salaried,Postgraduate,Business,1
2203,64,24042,524,283494,20,0.27,3,Business,High School,Education,0
2204,22,69052,711,104599,5,0.51,1,Business,High School,Car,0
2205,58,34389,417,86397,3,0.41,6,Salaried,High School,Business,0
2206,37,115961,781,346653,10,0.41,9,Self-Employed,Graduate,Car,0
2207,55,88111,491,22769,15,0.35,2,Business,Postgraduate,Home,1
2208,54,125058,406,183321,15,0.11,2,Business,High School,Personal,0
2209,43,113715,681,481078,15,0.47,2,Unemployed,High School,Home,0
2210,50,70733,689,106584,3,0.33,3,Unemployed,High School,Car,0
2211,28,54754,543,313509,15,0.1,1,Salaried,High School,Education,0
2212,42,169696,767,317329,5,0.32,4,Salaried,Postgraduate,Personal,0
2213,64,105886,837,138858,10,0.3,2,Self-Employed,Postgraduate,Education,0
2214,56,177753,509,236609,15,0.38,9,Self-Employed,Postgraduate,Education,0
2215,25,109524,372,131525,3,0.19,4,Business,Graduate,Personal,0
2216,33,101006,608,399836,10,0.46,6,Unemployed,High School,Personal,0
2217,49,44704,485,41303,15,0.58,8,Self-Employed,High School,Home,0
2218,51,114913,552,24589,1,0.54,1,Business,High School,Car,0
2219,36,114108,312,270026,15,0.66,8,Business,High School,Education,0
2220,62,27493,598,460464,20,0.42,9,Salaried,PhD,Car,0
2221,50,89639,375,185394,5,0.46,5,Unemployed,Postgraduate,Car,1
2222,36,74383,350,134236,10,0.67,5,Business,PhD,Business,0
2223,32,154066,448,422740,5,0.4,2,Salaried,PhD,Home,0
2224,37,67234,421,276889,1,0.59,9,Business,Graduate,Education,0
2225,36,198363,510,20861,1,0.4,8,Unemployed,Graduate,Personal,0
2226,32,148674,579,96707,20,0.39,3,Business,High School,Personal,0
2227,28,25594,837,489951,5,0.63,4,Business,PhD,Car,0
2228,40,27371,455,321405,10,0.22,2,Self-Employed,PhD,Home,0
2229,23,67315,537,260043,1,0.34,4,Self-Employed,Postgraduate,Home,0
2230,36,147251,675,138909,1,0.26,7,Salaried,PhD,Education,0
2231,50,99526,381,341279,15,0.35,7,Business,Graduate,Education,0
2232,43,167698,791,479663,20,0.26,7,Salaried,PhD,Car,0
2233,48,106005,655,59380,3,0.51,5,Unemployed,Graduate,Car,0
2234,60,125573,572,353233,1,0.66,0,Salaried,High School,Car,0
2235,25,158202,343,110025,10,0.65,9,Business,Graduate,Business,0
2236,40,157900,422,185903,10,0.36,5,Self-Employed,High School,Home,0
2237,60,77514,648,225421,15,0.79,9,Self-Employed,Postgraduate,Car,0
2238,64,168955,629,436471,10,0.52,6,Salaried,High School,Home,1
2239,21,194131,708,249497,15,0.38,8,Self-Employed,PhD,Personal,0
2240,50,194004,622,165592,1,0.68,7,Business,Graduate,Personal,0
2241,41,95986,410,427757,1,0.61,7,Business,High School,Home,1
2242,40,105959,388,463988,1,0.62,6,Unemployed,High School,Personal,0
2243,26,22035,732,425566,1,0.24,1,Self-Employed,High School,Personal,0
2244,42,129767,398,49397,3,0.43,0,Self-Employed,High School,Personal,1
2245,38,191817,838,344229,20,0.7,1,Unemployed,High School,Education,0
2246,28,37241,445,331009,20,0.45,5,Salaried,High School,Education,0
2247,59,72975,556,323100,3,0.58,1,Unemployed,Graduate,Home,0
2248,52,174226,488,425669,1,0.51,9,Self-Employed,PhD,Home,1
2249,53,176697,539,460561,10,0.69,3,Salaried,PhD,Business,0
2250,36,196022,802,367871,15,0.3,9,Business,High School,Education,0
2251,32,76396,570,411122,20,0.5,2,Business,Graduate,Home,0
2252,58,138920,819,282132,5,0.19,5,Unemployed,High School,Education,0
2253,54,164403,849,163795,15,0.58,7,Business,Postgraduate,Business,0
2254,34,106226,413,38800,5,0.61,5,Self-Employed,PhD,Home,1
2255,56,104719,638,437323,5,0.13,1,Unemployed,High School,Home,0
2256,53,83014,658,163502,1,0.57,4,Self-Employed,Graduate,Home,0
2257,43,59346,633,430751,5,0.39,5,Self-Employed,PhD,Home,0
2258,22,90411,468,204548,1,0.19,8,Salaried,Graduate,Car,0
2259,61,163326,638,262653,3,0.39,5,Salaried,Postgraduate,Education,0
2260,41,179693,560,354473,10,0.24,9,Salaried,High School,Education,0
2261,22,96441,498,476014,5,0.39,4,Business,Postgraduate,Education,1
2262,47,66121,510,57284,10,0.37,0,Salaried,PhD,Business,0
2263,29,80197,586,61232,1,0.62,9,Self-Employed,High School,Car,0
2264,21,104577,771,49420,5,0.64,4,Unemployed,PhD,Education,0
2265,31,114634,781,304854,15,0.52,4,Unemployed,High School,Education,0
2266,23,193503,322,470713,3,0.12,5,Self-Employed,Graduate,Home,0
2267,43,120211,408,97035,20,0.75,6,Business,PhD,Home,0
2268,46,155909,595,438714,3,0.58,3,Unemployed,Postgraduate,Home,0
2269,24,163687,305,298427,5,0.12,6,Self-Employed,Postgraduate,Education,0
2270,38,21466,849,202241,3,0.67,4,Self-Employed,Graduate,Home,0
2271,26,50771,502,470574,20,0.24,5,Self-Employed,Graduate,Education,0
2272,55,103886,624,198529,15,0.51,3,Unemployed,Postgraduate,Business,1
2273,42,85911,543,254863,10,0.43,7,Unemployed,Graduate,Business,1
2274,63,171818,626,30968,15,0.39,8,Salaried,High School,Personal,0
2275,35,108422,346,67508,3,0.72,1,Salaried,Postgraduate,Car,0
2276,42,93369,312,240863,20,0.41,3,Self-Employed,PhD,Home,0
2277,57,21893,679,199292,10,0.15,7,Self-Employed,Postgraduate,Home,0
2278,62,50573,664,380579,20,0.76,7,Self-Employed,Graduate,Car,0
2279,32,116907,641,90366,15,0.74,8,Self-Employed,High School,Car,0
2280,62,191946,520,10738,1,0.58,2,Unemployed,PhD,Personal,0
2281,58,119956,372,8098,1,0.43,0,Salaried,Postgraduate,Car,1
2282,38,138580,345,100424,10,0.17,8,Business,Postgraduate,Education,0
2283,55,184439,803,209705,10,0.65,0,Self-Employed,PhD,Home,0
2284,50,172271,573,83672,10,0.15,2,Salaried,High School,Car,0
2285,44,111404,507,305388,1,0.15,2,Self-Employed,Graduate,Education,0
2286,62,77724,423,144325,15,0.48,8,Unemployed,Graduate,Car,0
2287,50,106133,309,321477,10,0.21,0,Business,Graduate,Education,0
2288,34,187477,628,130349,1,0.11,6,Salaried,Graduate,Business,0
2289,26,35989,486,55969,10,0.4,1,Salaried,PhD,Education,0
2290,23,48931,842,95744,10,0.2,6,Business,High School,Personal,0
2291,36,29290,359,206495,20,0.21,0,Unemployed,High School,Education,0
2292,27,189439,741,122286,10,0.15,9,Business,Postgraduate,Car,0
2293,34,141136,516,442627,1,0.24,9,Salaried,Postgraduate,Business,1
2294,29,99878,301,80028,15,0.6,7,Business,High School,Business,0
2295,35,110477,835,302565,1,0.67,9,Unemployed,Postgraduate,Education,0
2296,41,146299,655,399670,1,0.42,9,Unemployed,High School,Car,0
2297,55,181205,464,415738,10,0.45,1,Self-Employed,PhD,Business,1
2298,22,125686,390,43575,20,0.12,2,Business,PhD,Education,0
2299,47,178124,466,8192,5,0.15,7,Business,Graduate,Education,0
2300,22,127286,506,116116,5,0.28,2,Salaried,High School,Education,1
2301,55,60475,581,453484,5,0.48,0,Unemployed,PhD,Business,1
2302,38,102666,364,395018,1,0.62,8,Business,High School,Home,1
2303,34,116622,815,86311,10,0.52,7,Salaried,Postgraduate,Car,0
2304,40,155705,456,408618,5,0.37,3,Self-Employed,High School,Personal,1
2305,38,168376,605,476826,3,0.18,7,Business,Graduate,Personal,0
2306,30,127573,694,85781,3,0.65,4,Business,Graduate,Car,0
2307,45,66546,373,41527,3,0.35,2,Salaried,PhD,Home,0
2308,22,27008,486,57181,15,0.62,0,Salaried,Postgraduate,Car,0
2309,45,68291,636,96472,10,0.46,9,Unemployed,Postgraduate,Education,0
2310,53,178477,539,425218,1,0.62,4,Unemployed,High School,Car,0
2311,56,56386,832,86219,1,0.74,5,Unemployed,Postgraduate,Car,1
2312,51,110909,440,410676,10,0.74,3,Business,Graduate,Business,0
2313,34,171899,564,124783,20,0.47,6,Salaried,PhD,Personal,0
2314,21,53040,438,166554,20,0.46,2,Unemployed,PhD,Personal,0
2315,36,80354,758,414663,15,0.29,6,Business,PhD,Education,1
2316,23,98543,369,184300,10,0.76,0,Unemployed,Postgraduate,Education,0
2317,55,38157,684,88265,20,0.42,6,Self-Employed,Postgraduate,Business,0
2318,61,55315,497,55126,15,0.19,0,Business,Graduate,Education,0
2319,26,55932,504,287689,5,0.4,0,Unemployed,High School,Home,1
2320,45,172236,730,60114,5,0.19,1,Unemployed,High School,Business,0
2321,33,165486,624,360884,15,0.45,1,Self-Employed,PhD,Business,0
2322,54,165399,741,211422,10,0.49,3,Self-Employed,PhD,Car,0
2323,28,133880,587,193873,5,0.34,0,Unemployed,Postgraduate,Car,1
2324,41,152018,525,281034,10,0.15,3,Unemployed,PhD,Home,0
2325,54,34693,363,126284,20,0.76,1,Salaried,Graduate,Business,0
2326,24,47241,797,319626,5,0.64,3,Unemployed,Graduate,Business,0
2327,45,135194,359,199469,20,0.69,3,Unemployed,PhD,Car,1
2328,35,115790,696,399956,10,0.36,8,Salaried,PhD,Personal,0
2329,24,166612,556,428337,10,0.63,8,Salaried,PhD,Personal,0
2330,32,92255,538,147290,3,0.44,0,Unemployed,PhD,Car,0
2331,52,192275,337,338735,15,0.24,4,Salaried,PhD,Education,0
2332,52,176153,324,93241,1,0.19,6,Business,Graduate,Business,0
2333,48,31350,709,301866,15,0.34,3,Self-Employed,High School,Home,0
2334,33,76809,760,316575,10,0.2,4,Business,Graduate,Personal,1
2335,51,121894,716,187615,10,0.8,1,Self-Employed,Graduate,Education,0
2336,34,117557,656,309144,15,0.13,2,Self-Employed,PhD,Business,1
2337,40,193904,682,339119,10,0.41,6,Unemployed,High School,Education,0
2338,38,179441,457,35921,20,0.42,9,Self-Employed,PhD,Business,1
2339,49,51728,732,366409,5,0.31,6,Business,Graduate,Business,0
2340,26,37576,347,355891,10,0.5,3,Unemployed,High School,Car,0
2341,52,180073,627,166686,15,0.2,0,Salaried,Postgraduate,Car,0
2342,49,103384,732,197261,15,0.65,0,Business,PhD,Home,0
2343,63,20390,730,22601,15,0.33,3,Unemployed,Postgraduate,Home,0
2344,22,65436,355,98332,3,0.51,3,Self-Employed,Postgraduate,Education,0
2345,43,31569,567,390398,20,0.6,5,Business,Postgraduate,Car,0
2346,39,164101,368,207615,20,0.72,6,Self-Employed,Postgraduate,Business,0
2347,51,42490,748,418730,3,0.69,8,Unemployed,High School,Car,0
2348,25,65875,556,481528,20,0.53,8,Unemployed,PhD,Business,0
2349,39,25867,789,465828,3,0.37,9,Salaried,High School,Car,0
2350,54,100820,348,489102,20,0.45,4,Salaried,PhD,Business,0
2351,30,119515,615,386148,3,0.64,9,Business,PhD,Education,0
2352,45,29121,712,240572,3,0.71,2,Salaried,PhD,Car,0
2353,22,21539,733,414508,20,0.17,2,Self-Employed,High School,Personal,0
2354,31,168099,301,429726,3,0.37,5,Self-Employed,Graduate,Personal,0
2355,51,147402,444,295144,20,0.64,0,Salaried,Postgraduate,Business,0
2356,35,94229,665,135439,3,0.4,6,Salaried,Graduate,Education,0
2357,29,159993,719,244691,15,0.33,2,Salaried,Graduate,Business,0
2358,43,70435,743,124277,1,0.39,4,Business,Graduate,Education,0
2359,39,161382,733,297527,20,0.52,6,Business,Postgraduate,Home,0
2360,29,83965,356,147857,3,0.8,6,Self-Employed,Graduate,Car,0
2361,55,131048,477,45910,15,0.45,8,Business,Postgraduate,Education,0
2362,41,116444,592,175100,1,0.25,0,Business,Postgraduate,Business,0
2363,29,89922,345,160927,3,0.21,2,Unemployed,Postgraduate,Home,0
2364,48,117799,469,291425,1,0.13,8,Self-Employed,PhD,Business,0
2365,27,113948,570,380982,20,0.49,7,Self-Employed,PhD,Personal,1
2366,36,163314,716,9841,1,0.48,1,Salaried,Graduate,Personal,0
2367,36,28947,438,102204,5,0.24,7,Unemployed,PhD,Car,0
2368,53,68785,546,65155,10,0.59,7,Salaried,Postgraduate,Car,0
2369,24,139963,447,425134,5,0.62,1,Business,PhD,Home,0
2370,24,20507,529,323457,20,0.28,7,Self-Employed,Postgraduate,Personal,0
2371,59,178223,673,264589,20,0.34,2,Business,High School,Education,1
2372,60,31618,379,266140,1,0.79,6,Business,PhD,Personal,0
2373,37,94286,364,378832,15,0.36,8,Unemployed,Graduate,Car,0
2374,57,36122,387,153515,3,0.63,3,Unemployed,High School,Business,0
2375,59,158426,387,430466,10,0.42,5,Self-Employed,High School,Home,0
2376,49,129598,503,137994,3,0.66,8,Self-Employed,PhD,Personal,0
2377,56,182051,681,299120,15,0.64,4,Unemployed,PhD,Education,0
2378,58,106436,775,148063,20,0.57,0,Unemployed,Graduate,Education,1
2379,59,156109,838,109405,10,0.7,2,Unemployed,High School,Education,0
2380,57,48633,513,58744,5,0.76,8,Unemployed,Postgraduate,Home,0
2381,55,44495,373,420949,20,0.51,2,Self-Employed,PhD,Education,0
2382,27,84550,360,7473,20,0.27,9,Self-Employed,High School,Education,1
2383,47,56483,842,144180,1,0.38,1,Business,High School,Personal,0
2384,48,133181,518,33715,15,0.63,3,Business,Postgraduate,Home,0
2385,42,54069,311,249826,1,0.56,4,Business,High School,Business,1
2386,34,158442,714,258856,1,0.22,6,Self-Employed,PhD,Business,0
2387,27,139873,331,244419,3,0.14,6,Salaried,Postgraduate,Education,0
2388,57,136843,459,257508,20,0.58,8,Business,PhD,Car,1
2389,42,91947,536,430426,15,0.28,7,Salaried,Graduate,Home,0
2390,25,190205,480,304461,1,0.45,1,Salaried,High School,Car,1
2391,22,115761,640,332660,5,0.62,7,Salaried,PhD,Home,1
2392,47,133753,757,169434,10,0.49,7,Unemployed,PhD,Home,1
2393,41,151764,379,59604,15,0.16,4,Self-Employed,Graduate,Personal,0
2394,58,48926,772,9889,3,0.23,2,Self-Employed,High School,Education,0
2395,35,119782,411,225629,15,0.25,8,Business,PhD,Personal,0
